"x","y","sim"
4,4,0.959183673469388
5,4,0.959183673469388
6,4,0.959183673469388
7,4,0.959183673469388
8,4,0.938775510204082
9,4,0.918367346938776
10,4,0.918367346938776
11,4,0.918367346938776
12,4,0.0816326530612245
13,4,0.877551020408163
14,4,0.816326530612245
15,4,0.714285714285714
16,4,0.653061224489796
17,4,0.551020408163265
18,4,0.551020408163265
19,4,0.673469387755102
20,4,0.775510204081633
21,4,0.857142857142857
22,4,0.877551020408163
23,4,0.918367346938776
24,4,0.938775510204082
25,4,0.979591836734694
26,4,1
27,4,1
28,4,1
4,5,0.938775510204082
5,5,0.938775510204082
6,5,0.938775510204082
7,5,0.959183673469388
8,5,0.959183673469388
9,5,0.938775510204082
10,5,0.959183673469388
11,5,0.959183673469388
12,5,0.959183673469388
13,5,0.938775510204082
14,5,0.897959183673469
15,5,0.816326530612245
16,5,0.73469387755102
17,5,0.612244897959184
18,5,0.469387755102041
19,5,0.571428571428571
20,5,0.693877551020408
21,5,0.795918367346939
22,5,0.836734693877551
23,5,0.877551020408163
24,5,0.897959183673469
25,5,0.959183673469388
26,5,1
27,5,1
28,5,1
4,6,0.938775510204082
5,6,0.938775510204082
6,6,0.938775510204082
7,6,0.959183673469388
8,6,0.979591836734694
9,6,0.959183673469388
10,6,0.959183673469388
11,6,0.0408163265306122
12,6,0.959183673469388
13,6,0.938775510204082
14,6,0.918367346938776
15,6,0.836734693877551
16,6,0.755102040816326
17,6,0.63265306122449
18,6,0.551020408163265
19,6,0.469387755102041
20,6,0.653061224489796
21,6,0.224489795918367
22,6,0.816326530612245
23,6,0.857142857142857
24,6,0.877551020408163
25,6,0.938775510204082
26,6,1
27,6,1
28,6,1
4,7,0.938775510204082
5,7,0.938775510204082
6,7,0.938775510204082
7,7,0.959183673469388
8,7,0.979591836734694
9,7,0.959183673469388
10,7,0.959183673469388
11,7,0.959183673469388
12,7,0.959183673469388
13,7,0.938775510204082
14,7,0.918367346938776
15,7,0.836734693877551
16,7,0.755102040816326
17,7,0.63265306122449
18,7,0.448979591836735
19,7,0.469387755102041
20,7,0.346938775510204
21,7,0.244897959183673
22,7,0.204081632653061
23,7,0.836734693877551
24,7,0.857142857142857
25,7,0.918367346938776
26,7,0.979591836734694
27,7,0.979591836734694
28,7,1
4,8,0.122448979591837
5,8,0.857142857142857
6,8,0.836734693877551
7,8,0.836734693877551
8,8,0.877551020408163
9,8,0.877551020408163
10,8,0.897959183673469
11,8,0.918367346938776
12,8,0.938775510204082
13,8,0.938775510204082
14,8,0.938775510204082
15,8,0.857142857142857
16,8,0.755102040816326
17,8,0.63265306122449
18,8,0.551020408163265
19,8,0.530612244897959
20,8,0.653061224489796
21,8,0.244897959183673
22,8,0.204081632653061
23,8,0.836734693877551
24,8,0.857142857142857
25,8,0.918367346938776
26,8,0.979591836734694
27,8,0.979591836734694
28,8,1
4,9,0.183673469387755
5,9,0.775510204081633
6,9,0.73469387755102
7,9,0.73469387755102
8,9,0.755102040816326
9,9,0.775510204081633
10,9,0.795918367346939
11,9,0.836734693877551
12,9,0.877551020408163
13,9,0.877551020408163
14,9,0.857142857142857
15,9,0.795918367346939
16,9,0.693877551020408
17,9,0.612244897959184
18,9,0.469387755102041
19,9,0.551020408163265
20,9,0.653061224489796
21,9,0.73469387755102
22,9,0.224489795918367
23,9,0.816326530612245
24,9,0.857142857142857
25,9,0.918367346938776
26,9,0.979591836734694
27,9,0.979591836734694
28,9,1
4,10,0.755102040816326
5,10,0.693877551020408
6,10,0.63265306122449
7,10,0.612244897959184
8,10,0.63265306122449
9,10,0.653061224489796
10,10,0.673469387755102
11,10,0.714285714285714
12,10,0.755102040816326
13,10,0.755102040816326
14,10,0.73469387755102
15,10,0.653061224489796
16,10,0.448979591836735
17,10,0.510204081632653
18,10,0.571428571428571
19,10,0.63265306122449
20,10,0.714285714285714
21,10,0.775510204081633
22,10,0.795918367346939
23,10,0.816326530612245
24,10,0.142857142857143
25,10,0.918367346938776
26,10,0.979591836734694
27,10,0.979591836734694
28,10,1
4,11,0.285714285714286
5,11,0.63265306122449
6,11,0.448979591836735
7,11,0.489795918367347
8,11,0.489795918367347
9,11,0.489795918367347
10,11,0.469387755102041
11,11,0.571428571428571
12,11,0.612244897959184
13,11,0.612244897959184
14,11,0.591836734693878
15,11,0.530612244897959
16,11,0.428571428571429
17,11,0.36734693877551
18,11,0.693877551020408
19,11,0.755102040816326
20,11,0.816326530612245
21,11,0.857142857142857
22,11,0.877551020408163
23,11,0.877551020408163
24,11,0.897959183673469
25,11,0.938775510204082
26,11,0.979591836734694
27,11,0.979591836734694
28,11,1
4,12,0.714285714285714
5,12,0.387755102040816
6,12,0.489795918367347
7,12,0.571428571428571
8,12,0.612244897959184
9,12,0.63265306122449
10,12,0.387755102040816
11,12,0.571428571428571
12,12,0.469387755102041
13,12,0.530612244897959
14,12,0.448979591836735
15,12,0.387755102040816
16,12,0.693877551020408
17,12,0.73469387755102
18,12,0.795918367346939
19,12,0.857142857142857
20,12,0.102040816326531
21,12,0.918367346938776
22,12,0.918367346938776
23,12,0.918367346938776
24,12,0.938775510204082
25,12,0.959183673469388
26,12,0.979591836734694
27,12,0.979591836734694
28,12,1
4,13,0.714285714285714
5,13,0.408163265306122
6,13,0.510204081632653
7,13,0.612244897959184
8,13,0.693877551020408
9,13,0.73469387755102
10,13,0.73469387755102
11,13,0.714285714285714
12,13,0.673469387755102
13,13,0.673469387755102
14,13,0.693877551020408
15,13,0.73469387755102
16,13,0.795918367346939
17,13,0.816326530612245
18,13,0.857142857142857
19,13,0.918367346938776
20,13,0.938775510204082
21,13,0.0612244897959184
22,13,0.938775510204082
23,13,0.938775510204082
24,13,0.959183673469388
25,13,0.979591836734694
26,13,0.979591836734694
27,13,0.979591836734694
28,13,1
4,14,0.714285714285714
5,14,0.591836734693878
6,14,0.510204081632653
7,14,0.63265306122449
8,14,0.73469387755102
9,14,0.795918367346939
10,14,0.816326530612245
11,14,0.816326530612245
12,14,0.795918367346939
13,14,0.795918367346939
14,14,0.775510204081633
15,14,0.795918367346939
16,14,0.836734693877551
17,14,0.836734693877551
18,14,0.857142857142857
19,14,0.897959183673469
20,14,0.918367346938776
21,14,0.959183673469388
22,14,0.959183673469388
23,14,0.959183673469388
24,14,0.979591836734694
25,14,1
26,14,1
27,14,1
28,14,1
4,15,0.755102040816326
5,15,0.653061224489796
6,15,0.428571428571429
7,15,0.551020408163265
8,15,0.693877551020408
9,15,0.755102040816326
10,15,0.816326530612245
11,15,0.857142857142857
12,15,0.877551020408163
13,15,0.918367346938776
14,15,0.918367346938776
15,15,0.918367346938776
16,15,0.938775510204082
17,15,0.918367346938776
18,15,0.918367346938776
19,15,0.938775510204082
20,15,0.938775510204082
21,15,0.959183673469388
22,15,0.959183673469388
23,15,0.959183673469388
24,15,0.979591836734694
25,15,1
26,15,1
27,15,1
28,15,1
4,16,0.816326530612245
5,16,0.73469387755102
6,16,0.673469387755102
7,16,0.530612244897959
8,16,0.612244897959184
9,16,0.714285714285714
10,16,0.775510204081633
11,16,0.836734693877551
12,16,0.897959183673469
13,16,0.959183673469388
14,16,0.918367346938776
15,16,0.897959183673469
16,16,0.877551020408163
17,16,0.897959183673469
18,16,0.897959183673469
19,16,0.897959183673469
20,16,0.877551020408163
21,16,0.918367346938776
22,16,0.938775510204082
23,16,0.959183673469388
24,16,0.959183673469388
25,16,0.979591836734694
26,16,0.979591836734694
27,16,1
28,16,0.979591836734694
4,17,0.877551020408163
5,17,0.816326530612245
6,17,0.755102040816326
7,17,0.612244897959184
8,17,0.469387755102041
9,17,0.346938775510204
10,17,0.714285714285714
11,17,0.775510204081633
12,17,0.836734693877551
13,17,0.877551020408163
14,17,0.816326530612245
15,17,0.775510204081633
16,17,0.73469387755102
17,17,0.224489795918367
18,17,0.816326530612245
19,17,0.836734693877551
20,17,0.836734693877551
21,17,0.897959183673469
22,17,0.938775510204082
23,17,0.979591836734694
24,17,0.979591836734694
25,17,0.979591836734694
26,17,0.979591836734694
27,17,1
28,17,0.979591836734694
4,18,0.897959183673469
5,18,0.163265306122449
6,18,0.795918367346939
7,18,0.653061224489796
8,18,0.530612244897959
9,18,0.408163265306122
10,18,0.653061224489796
11,18,0.693877551020408
12,18,0.73469387755102
13,18,0.775510204081633
14,18,0.693877551020408
15,18,0.653061224489796
16,18,0.591836734693878
17,18,0.653061224489796
18,18,0.714285714285714
19,18,0.755102040816326
20,18,0.755102040816326
21,18,0.836734693877551
22,18,0.877551020408163
23,18,0.938775510204082
24,18,0.938775510204082
25,18,0.938775510204082
26,18,0.938775510204082
27,18,0.959183673469388
28,18,0.918367346938776
4,19,0.918367346938776
5,19,0.857142857142857
6,19,0.816326530612245
7,19,0.673469387755102
8,19,0.571428571428571
9,19,0.448979591836735
10,19,0.612244897959184
11,19,0.63265306122449
12,19,0.653061224489796
