"cross_space","cross_run","p_obs","trans_rich","trans_abun","core_rich","core_abun","scale","land_het","d","v","dcorr"
"var","2.5%",0.4,6.41568323099951,24.66147606515,4.96541405581775,42.6784065134714,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",0.5,7.45947809750733,37.3381482017122,5.30950738006323,56.1943242913001,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",0.6,8.3692721697825,52.3064343345247,5.62689983408938,73.4855667308162,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",0.7,9.25229687881843,69.4643076429619,5.89337090187408,88.0222777723683,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",0.8,9.89954761195626,89.5635284692311,6.06998480743677,104.891978154784,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",0.9,10.6078907061416,111.564010378482,6.20616153183804,124.215348522078,1,0.000977517106549364,"a0.5","a0.5","1"
"var","2.5%",1,11.0181662342299,136.119846461083,6.28848897238514,144.851014937683,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.1,1.83426073359604,2.82455381689883,3.02289480617669,9.39726476585411,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.2,3.85422394305963,8.49186961601906,4.31090962548876,20.5191179053641,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.3,5.63943651484604,16.7720089312989,5.20455690982405,33.6198594437317,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.4,7.29671605800953,28.1418941494074,5.8287321297654,48.2201566127505,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.5,8.57974687652737,42.0626326903104,6.23812230800953,64.8168315272177,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.6,9.7733186514846,58.5289775591092,6.61011720659213,82.8286381010203,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.7,10.8189178198314,78.7185643290262,6.95958148139663,101.619580698619,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.8,11.6818730716948,101.474901007301,7.13032813645528,123.449573386333,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",0.9,12.4637378383126,125.264069945931,7.27660631644062,146.888484294813,1,0.000977517106549364,"a0.5","a0.5","1"
"var","50%",1,13.095654440066,153.018979010111,7.35383398628421,171.27916275278,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.1,2.02816148983535,3.16087657223699,3.38706727685117,10.0674467711388,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.2,4.23450800055749,9.4846476356305,4.87152523216031,22.7119295509913,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.3,6.24973099187439,18.6042624852991,6.0206429131919,36.6802249196221,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.4,8.04832545305627,32.0479118220384,6.62683148426045,53.5057186898598,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.5,9.50535677465176,47.1172147301518,7.32677616481091,71.5316708621624,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.6,10.8085234193625,66.3853224470002,7.80842755299976,93.5704301075269,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.7,11.9018072372541,86.5003268572825,8.01115717883217,116.427935391274,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.8,12.9229879757759,113.378578414246,8.28854319403715,140.594976192113,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",0.9,13.8216687095247,143.342045955714,8.4805303459876,168.969573348149,1,0.000977517106549364,"a0.5","a0.5","1"
"var","97.5%",1,14.5289406158358,172.614553358688,8.61002005151057,198.68475684262,1,0.000977517106549364,"a0.5","a0.5","1"
"mean","2.5%",0.1,4.61806640625,9.48056640625,9.0068359375,28.41748046875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.2,6.45087890625,19.2900390625,10.89404296875,57.2123046875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.3,7.48046875,28.7654296875,11.7025390625,85.51083984375,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.4,8.20087890625,38.19111328125,12.34765625,114.45537109375,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.5,8.827734375,48.078125,12.72998046875,142.96572265625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.6,9.32001953125,57.61982421875,13.00869140625,172.124609375,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.7,9.62626953125,67.46181640625,13.2681640625,200.8236328125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.8,9.950390625,76.8748046875,13.459765625,229.30068359375,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.9,10.2453125,86.458984375,13.61865234375,258.53564453125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",1,10.5033203125,95.9640625,13.75126953125,286.81591796875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.1,5.009765625,10.4609375,9.603515625,29.3671875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.2,6.93359375,20.93359375,11.642578125,58.890625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.3,8.0625,31.380859375,12.583984375,88.337890625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.4,8.841796875,41.951171875,13.1796875,117.73828125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.5,9.43359375,52.533203125,13.578125,146.998046875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.6,9.96484375,62.900390625,13.931640625,176.578125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.7,10.3359375,73.5,14.154296875,206.056640625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.8,10.677734375,83.978515625,14.328125,235.228515625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",0.9,10.982421875,94.265625,14.505859375,264.9375,2,0.623137254901961,"a0.5","a0.5","1"
"mean","50%",1,11.29296875,104.84375,14.626953125,294.26171875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.1,5.39267578125,11.326953125,10.01025390625,30.3869140625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.2,7.34580078125,22.52763671875,12.2361328125,60.88154296875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.3,8.48642578125,33.80634765625,13.25859375,91.05,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.4,9.3517578125,45.0044921875,13.94130859375,121.70283203125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.5,9.95927734375,56.12412109375,14.2951171875,151.31884765625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.6,10.40478515625,67.36162109375,14.56982421875,181.99091796875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.7,10.8830078125,78.6345703125,14.91611328125,211.864453125,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.8,11.230859375,89.669140625,15.02177734375,242.6873046875,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",0.9,11.5515625,101.2736328125,15.1763671875,272.594140625,2,0.623137254901961,"a0.5","a0.5","1"
"mean","97.5%",1,11.82666015625,112.31474609375,15.3404296875,303.1279296875,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.1,7.35950176164216,49.0391387101716,4.49596200980392,64.1236825980392,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.2,10.1926443780637,181.475502833946,5.30236213235294,203.89740502451,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.3,11.0189414828431,404.844672181373,5.6136550245098,439.750878140319,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.4,11.4605480238971,698.082387025123,5.46635416666667,739.517952282476,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.5,11.4719037224265,1089.33698529412,5.52276960784314,1122.01436427696,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.6,11.3068715533088,1540.05857077206,5.23523935355392,1579.73489889706,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.7,11.5119485294118,2094.33178002451,5.27953929227941,2121.59437538297,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.8,11.266939721201,2767.18649394914,5.22394492953431,2781.52343443627,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",0.9,11.2136002604167,3458.83524624694,5.11872740502451,3491.18320733762,2,0.623137254901961,"a0.5","a0.5","1"
"var","2.5%",1,11.0121626072304,4267.05887254902,5.05754250919118,4270.24889361213,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.1,8.81629136029412,57.5718979779412,5.89165900735294,75.8196001838235,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.2,12.0464154411765,214.485439644608,6.63893995098039,241.957529105392,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.3,13.4349724264706,461.438694852941,6.80499387254902,496.074685968137,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.4,13.8433670343137,804.418007046569,6.64496017156863,839.834367340686,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.5,13.7864813112745,1247.11181832108,6.72370557598039,1287.13503370098,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.6,13.9049862132353,1782.20214460784,6.56340379901961,1822.46135876225,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.7,13.7755361519608,2407.11487438725,6.50713082107843,2425.67619485294,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.8,13.8348958333333,3120.65245098039,6.46960784313726,3180.9672411152,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",0.9,13.6376072303922,3975.38880974265,6.38135723039216,3955.7777879902,2,0.623137254901961,"a0.5","a0.5","1"
"var","50%",1,13.3597962622549,4882.97379748775,6.26791513480392,4874.40771292892,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.1,10.3535696231618,66.4757019761029,7.01888135723039,86.8005327052696,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.2,14.628659620098,239.085949754902,8.13242761948529,275.891727941176,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.3,15.5971243106618,519.341073835784,8.44773628982843,570.30286573223,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.4,16.4401972273284,907.928284696691,8.25123161764706,969.509013480392,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.5,16.8552615655637,1392.79409313725,8.30123583026961,1438.41682329963,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.6,17.0227370557598,1987.64676011029,8.24355698529412,2031.60474417892,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.7,16.5635585171569,2698.50690410539,8.03479051776961,2734.68314031863,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.8,16.59212890625,3497.31176470588,8.01291666666667,3560.70951018689,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",0.9,16.8336519607843,4442.83931066176,7.91680759803921,4379.39811006434,2,0.623137254901961,"a0.5","a0.5","1"
"var","97.5%",1,16.4702454810049,5462.20205269608,7.80986404718137,5397.94702473958,2,0.623137254901961,"a0.5","a0.5","1"
"mean","2.5%",0.1,10.728125,48.54453125,14.131640625,101.55390625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.2,12.75546875,96.82265625,15.640625,204.175390625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.3,13.759375,145.03125,16.257421875,307.36796875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.4,14.285546875,193.2109375,16.67109375,409.310546875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.5,14.840625,245.156640625,16.828125,512.773046875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.6,15.11640625,291.151171875,17.01328125,616.5421875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.7,15.444921875,339.613671875,17.23203125,718.3640625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.8,15.71640625,390.1859375,17.349609375,820.687890625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.9,15.87421875,438.29375,17.476171875,925.4171875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",1,16.053515625,486.619921875,17.57734375,1027.190234375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.1,11.765625,53.8671875,15.0625,105.921875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.2,13.7578125,106.96875,16.4453125,211.5859375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.3,14.6953125,160.5625,17.015625,317.2578125,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.4,15.2421875,215.0234375,17.375,423.609375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.5,15.6484375,267.640625,17.6015625,529.625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.6,16.0078125,321.59375,17.7734375,636.3046875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.7,16.2734375,375.546875,17.9453125,741.515625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.8,16.4921875,430.3203125,18.0234375,847.828125,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",0.9,16.640625,483.6328125,18.109375,954.4140625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","50%",1,16.84375,537.328125,18.203125,1059.390625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.1,12.42265625,57.603515625,15.805078125,111.690234375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.2,14.29765625,115.2015625,17.055078125,222.565234375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.3,15.29921875,172.026953125,17.64140625,331.82109375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.4,15.84375,229.05078125,18.01640625,445.07734375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.5,16.291015625,285.3015625,18.133203125,556.146484375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.6,16.659375,342.3734375,18.32890625,666.397265625,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.7,16.883203125,399.1953125,18.453125,778.22109375,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.8,16.992578125,456.74609375,18.555078125,889.15,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",0.9,17.25078125,514.29921875,18.62578125,998.00546875,4,1.49222222222222,"a0.5","a0.5","1"
"mean","97.5%",1,17.367578125,570.46953125,18.68828125,1109.84375,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.1,6.46999007936508,287.595281498016,2.9844246031746,306.265277777778,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.2,5.41931423611111,1124.32619047619,2.38802083333333,1058.64635416667,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.3,5.27774677579365,2403.95454489087,2.13266989087302,2414.80794270833,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.4,4.33864087301587,4325.60282118056,1.83906870039683,4086.7417906746,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.5,4.13306051587302,6480.84285714286,1.6921378968254,6389.64992559524,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.6,3.87539682539683,9409.84397941468,1.51388888888889,9011.81243179564,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.7,3.46806175595238,12693.9679253472,1.46656746031746,12464.0028211806,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.8,3.25277777777778,16554.9952132937,1.4089595734127,16413.049578373,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",0.9,2.94380580357143,21166.9975198413,1.39776165674603,20720.491077629,4,1.49222222222222,"a0.5","a0.5","1"
"var","2.5%",1,2.91220858134921,26052.6353918651,1.32460317460317,25285.8818018353,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.1,8.76934523809524,408.017609126984,4.28918650793651,437.265749007937,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.2,8.3328373015873,1525.4283234127,3.65860615079365,1584.24875992063,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.3,7.44928075396825,3279.8634672619,3.08221726190476,3396.88467261905,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.4,6.94345238095238,5843.2265625,2.76190476190476,5847.06696428571,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.5,6.15625,8918.16902281746,2.54699900793651,8936.8566468254,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.6,5.87053571428571,13068.4219990079,2.44432043650794,12973.7642609127,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.7,5.33804563492063,17505.3936011905,2.3172123015873,17451.2845982143,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.8,5.04005456349206,22958.7260664683,2.14880952380952,22871.6824156746,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",0.9,4.78459821428571,28777.201264881,2.07080853174603,28744.9949156746,4,1.49222222222222,"a0.5","a0.5","1"
"var","50%",1,4.40959821428571,35676.3705357143,1.98400297619048,35195.5744047619,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.1,12.6728174603175,529.299324156746,5.89985739087301,607.888268849206,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.2,13.0753968253968,1950.49631076389,5.08787822420635,2073.15571056548,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.3,10.9542472718254,4395.94884052579,4.83387896825396,4526.2099640377,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.4,10.8153521825397,7620.33890749008,4.56954365079365,7565.96129092262,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.5,9.92154637896825,11748.4494729663,3.93844246031746,11995.8941468254,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.6,9.4590835813492,16660.9123263889,3.72498139880952,16709.5848958333,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.7,8.25206473214285,23082.067609127,3.53859126984127,22649.0764880952,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.8,8.11378968253968,29942.496843998,3.53204365079365,29588.4439050099,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",0.9,7.5059833829365,37457.8512834821,3.39649677579365,37168.7603174603,4,1.49222222222222,"a0.5","a0.5","1"
"var","97.5%",1,7.17142857142857,46666.6175905258,3.34236111111111,46088.0284288194,4,1.49222222222222,"a0.5","a0.5","1"
"mean","2.5%",0.1,17.49375,235.3578125,18.5921875,361.35625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.2,18.5,471.9140625,19.1546875,723.584375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.3,18.6875,714.00625,19.2796875,1083.465625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.4,19,945.1734375,19.4671875,1444.9359375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.5,19,1188.646875,19.5,1807.678125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.6,19.125,1430.68125,19.5625,2175.3390625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.7,19.246875,1663.634375,19.5921875,2534.7859375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.8,19.3421875,1907.309375,19.5921875,2889.2703125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",0.9,19.3421875,2143.1078125,19.625,3258.28125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","2.5%",1,19.434375,2382.1546875,19.6875,3619.9328125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.1,18.3125,259.40625,19.1875,379.5625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.2,19,518.75,19.5625,758.5,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.3,19.3125,779.09375,19.6875,1137.375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.4,19.4375,1037.59375,19.75,1517.3125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.5,19.5625,1298.28125,19.8125,1898.71875,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.6,19.625,1557.5,19.8125,2272.5,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.7,19.6875,1813.59375,19.875,2655.75,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.8,19.6875,2077.9375,19.875,3031.46875,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",0.9,19.75,2339.28125,19.875,3411.09375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","50%",1,19.8125,2598.3125,19.9375,3788.5,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.1,18.9078125,277.4078125,19.5328125,399.753125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.2,19.4375,551.45625,19.875,802.284375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.3,19.7203125,829.8671875,19.9375,1197.84375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.4,19.8453125,1107.796875,20,1606.278125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.5,19.875,1385.5640625,20,2001.08125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.6,19.9078125,1657.8671875,20,2411.059375,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.7,19.9375,1940.134375,20,2804.2203125,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.8,19.9375,2215.315625,20,3205.6640625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",0.9,19.9375,2494.009375,20,3608.065625,8,2.25166666666667,"a0.5","a0.5","1"
"mean","97.5%",1,19.9375,2771.2890625,20,4006.146875,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.1,0.745,1012.78458333333,0.3625,917.485,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.2,0.395833333333333,3643.7725,0.116666666666667,4041.9475,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.3,0.25,7235.16,0.0625,7152.36364583333,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.4,0.1803125,12478.8480208333,0,13482.7229166667,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.5,0.116666666666667,21228.6255208333,0,22261.4358333333,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.6,0.0882291666666667,30262.7351041667,0,30589.6616666667,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.7,0.0625,43963.96,0,38778.3832291667,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.8,0.0625,54225.6880208333,0,53993.3579166667,8,2.25166666666667,"a0.5","a0.5","1"
"var","2.5%",0.9,0.0625,71369.1480208333,0,69165.3516666667,8,2.25166666666667,"a0.5","a0.5","1"
